CS1(0+068)		
44.2	5.29	
46.43	5.42	
47.27	5.59	
50.15	5.76	
54.52	6.13	
58.36	6.48	
61.65	7.14	
64.73	7.9	
67.51	9.01	
71.2	9.36	
73.07	10	
74.52	10	
76.37	9.94	
77.32	9.75	
79.17	9.37	
81.58	8	
84.65	7.29	
87.04	6.98	
88.9	6.76	沟
90.03	5.91	
91.06	5.04	水
92.03	4.5	
CS166(16+645)		
-78.92	6.12	
-77.08	6.12	
-73.53	6.11	
-70.87	6.12	
-69.67	6.11	沟
-68.92	5.43	水
-67.54	4.76	
-66.22	4.12	
-65.24	3.82	
-64.21	3.82	
-63.24	4.21	
-62.12	4.55	
-60.99	5.43	水
-60.22	6.36	
-59.14	7.1	沟
-56.96	7.28	
-53.37	7.57	
-50.36	7.64	
-47.48	7.75	
-42.55	9.03	
-41.32	9.51	
-39.54	9.65	
-37.98	9.65	
-36.41	9.64	
-34.47	9.44	
-30.97	8.54	
-25.84	7.44	
-22.19	6.53	
-19.15	5.92	
-17.21	5.71	
-15.34	5.59	
-12.38	5.4	
-8.57	5.24	
-5.09	5.12	
-2.01	4.83	
0	4.64	河口
1.43	3.99	
2.37	3.05	水
3.01	2.58	
4.55	2.21	
4.7	1.98	
6.19	1.87	
6.26	1.55	
7.33	1.28	
7.58	1.65	
8.56	1.62	
8.95	0.87	
9.79	1.64	
10.11	0.74	
11.41	1.39	
11.48	0.5	
12.91	1.24	
13.03	0.35	
14.1	1.12	
14.38	0.31	
15.79	0.91	
16.15	0.23	
17.43	0.81	
17.67	0.32	
19.24	0.75	
19.52	0.33	
21.61	0.73	
21.67	0.16	
23.17	0.73	
23.22	0.16	
25.74	0.97	
26.01	0.33	
27.34	1.18	
27.85	0.33	
29.28	1.34	
29.62	0.5	
31.02	1.5	
31.13	1.14	
32.32	1.91	
34.59	2.12	
36.59	2.44	
36.64	2.45	
37.48	2.74	
37.52	2.81	
38.16	3.05	水
38.66	3.26	
39.29	4.03	河口
40.97	4.75	
42.34	5.12	
43.96	5.4	
47.06	5.54	
48.27	5.65	
49.91	5.71	
53.23	5.96	
56.75	6.31	
59.98	7.03	
63.55	8.11	
65.07	8.43	
66.9	9.21	
70.22	9.76	
71.84	9.84	
74.43	9.84	
75.84	9.76	
78.07	8.72	
80.49	7.63	
83.83	6.49	
85.45	6.31	
87.31	6.12	沟
88.07	5.72	
88.83	5.04	水
89.6	4.75	
90.98	4.52	
92.1	4.4	
93.28	4.23	
94.26	4.23	
95.34	4.34	
96.13	4.64	
97.14	4.82	
98.39	5.04	水
100	6.23	沟
101.82	6.18	
104.16	6.12	加固
105.36	4.92	
105.87	4.92	
106.83	6.11	加固
107.18	6.11	
108.6	5.82	
111.79	5.82	
CS167(16+734)		
-75.92	6.11	
-70.29	6.11	
-67.63	6.1	
-66.26	6.09	沟
-65.5	5.43	水
-64.52	4.87	
-63.76	4.32	
-63.01	3.82	
-62.37	3.43	
-61.8	3.43	
-61.14	3.82	
-60.32	4.32	
-59.33	4.74	
-58.27	5.43	水
-57.44	6.27	
-56.57	6.91	
-56.06	6.92	
-55	7.54	沟
-52.8	7.68	
-50.24	7.99	
-45.67	8.5	
-42.34	9.37	
-39.57	10.15	
-37.73	10.15	
-35.64	10.14	
-34.54	9.47	
-31.32	9.3	
-27.8	8.37	
-25.03	7.77	
-23.23	7.37	
-21.71	7.06	
-18.7	6.54	
-14.37	6.05	
-10.29	5.7	
-5.14	5.28	
0	4.61	河口
1.06	4.15	
2.05	3.05	水
3.32	2.7	
4.44	2.34	
4.54	2.1	
5.36	2.01	
5.49	1.76	
6.48	1.76	
6.59	1.42	
9.07	1.28	
9.31	1.65	
10.28	1.62	
10.68	0.87	
11.51	1.64	
11.83	0.74	
13.12	1.39	
13.2	0.5	
14.62	1.24	
14.75	0.35	
15.82	1.12	
16.09	0.31	
17.5	0.91	
17.87	0.23	
19.16	0.81	
19.39	0.32	
20.97	0.75	
21.25	0.33	
23.34	0.73	
23.4	0.16	
24.87	0.73	
24.93	0.16	
27.48	0.97	
27.75	0.33	
29.08	1.18	
29.59	0.33	
31.02	1.34	
31.35	0.5	
32.76	1.5	
32.88	1.14	
34.07	1.91	
35.27	2.11	
36.23	2.32	
37.42	2.56	
38.37	2.68	
39.6	3.05	水
40.66	3.55	
41.55	4.43	河口
42.78	4.57	
43.98	4.84	
45.03	5.34	
47.17	5.52	
49.8	5.64	
51.12	5.78	
53.85	5.9	
55.65	6.09	
59.29	6.45	
62.3	7.35	
64.61	8.18	
67.28	8.77	
69.08	9.29	
71.49	9.77	
72.49	9.78	
74.99	9.78	
76.3	8.66	
77.57	9.55	
79.16	9.18	
80.76	8.27	
82.85	7.38	
84.17	6.88	
86.13	6.62	
88	6.47	沟
89.29	5.95	
90.17	5.04	水
91.09	4.74	
92.07	4.52	
92.96	4.31	
93.8	4.31	
94.6	4.62	
95.58	4.82	
96.53	5.04	水
98.9	6.11	沟
101.54	6.2	
103.44	6.2	
105.14	6.17	
106.69	6.12	加固
107.82	5.02	
108.4	5.02	
109.36	6.12	加固
110.17	6.12	
111.94	5.62	
114.69	5.62	
CS168(16+849)		
-73.54	5.42	
-69.94	5.42	
-67.48	5.43	
-66.42	5.74	
-65.5	5.74	沟
-64.26	5.12	
-62.88	4.75	
-61.11	4.23	
-59.41	4.23	
-57.75	4.45	
-56.45	5.23	
-55.37	6.48	
-53.96	7.13	沟
-51.77	7.42	
-49.52	7.7	
-47.98	7.85	
-45.89	8.16	
-43.46	8.61	
-39.74	9.4	
-38.68	9.47	
-36.24	9.47	
-34.16	9.16	
-30.8	8.21	
-27.94	7.21	
-23.01	6.03	
-20.53	5.76	
-17.21	5.33	
-14.05	5.06	
-9.56	4.91	
-4.51	4.74	
0	4.4	河口
0.87	3.77	
1.94	3.05	水
2.81	2.69	
3.7	2.43	
4.42	2.01	
5.15	1.9	
5.28	1.68	
6.15	1.57	
6.48	1.27	
7.61	1.36	
7.91	0.98	
9.49	1.32	
10.34	1.19	
10.55	0.3	
11.8	0.97	
11.82	0.32	
13.3	0.81	
13.44	0.23	
14.9	0.69	
15.28	0.25	
16.58	0.64	
16.84	0.23	
18.39	0.61	
18.72	0.26	
20.52	0.52	
20.61	0.12	
21.52	0.12	
21.79	0.52	
23.1	0.69	
23.68	0.18	
25.58	0.9	
25.93	0.22	
27.31	1.14	
27.66	0.34	
29.19	1.23	
29.59	0.37	
30.88	1.47	
31.1	1.09	
32.33	1.92	
33.23	2.01	
34.34	2.48	
34.37	2.53	
35.2	2.62	
35.24	2.77	
35.91	3.05	水
36.87	3.64	
37.96	4.37	河口
43.25	5	
45.55	5.1	
48.74	5.37	
51.22	5.6	
52.71	5.83	
54.18	5.91	
58.7	6.6	
61.61	7.21	
64.63	8.01	
67.9	8.74	
70.16	9.43	
71.41	9.64	
73.64	9.64	
75.95	9.37	
78.23	8.86	
80.75	7.73	
82.09	7.2	
84.68	7.06	
87.26	6.66	沟
89.44	5.68	
90.35	5.2	水
90.91	4.98	
91.41	4.52	
92.87	4.52	
93.91	4.83	
94.69	5.2	水
96.13	5.54	沟
97	5.54	
98.22	5.21	
100.26	5.18	
104.39	5.18	
CS169(16+949)		
-70.28	5.4	
-66.51	5.4	
-64.21	5.42	
-62.24	5.43	
-61.43	5.85	
-60.8	5.85	沟
-59.32	5.1	
-58.15	4.65	
-56.56	4.42	
-55.14	4.12	
-53.61	4.12	
-51.9	4.34	
-50.94	5.11	
-50.46	5.99	
-49.59	6.73	沟
-49.06	6.82	
-47.31	7.3	
-44.82	7.78	
-41.96	8.35	
-38.59	8.91	
-35.88	9.62	
-33.11	9.83	
-29.75	9.66	
-24.94	7.97	
-21.07	6.39	
-19.09	5.99	
-14.5	5.13	
-8.2	4.85	
-3.38	4.65	
0	4.46	河口
1.31	3.66	
2.56	3.05	水
3.84	2.32	
5.07	2.12	
5.15	1.87	
6.47	1.9	
6.61	1.68	
7.47	1.57	
7.8	1.27	
8.93	1.36	
9.24	0.98	
10.81	1.32	
11.66	1.19	
11.87	0.3	
13.12	0.97	
13.14	0.32	
14.62	0.81	
14.76	0.23	
16.22	0.69	
16.6	0.25	
17.9	0.64	
18.17	0.23	
19.71	0.61	
20.04	0.26	
21.84	0.52	
21.93	0.12	
22.84	0.12	
23.11	0.52	
24.42	0.69	
25	0.18	
26.91	0.9	
27.26	0.22	
28.63	1.14	
28.98	0.34	
30.52	1.23	
30.91	0.37	
32.2	1.47	
32.42	1.09	
33.65	1.92	
35.42	2.04	
36.96	2.32	
38.16	2.57	
38.21	2.67	
39.53	3.05	水
40.68	3.85	
41.93	4.8	河口
46.07	4.98	
50.61	5.25	
54.14	5.61	
57.02	6.05	
59.51	6.72	
62.15	7.63	
65.4	8.84	
68.03	9.61	
69.18	9.79	
70.47	9.92	
73.25	9.91	
74.69	9.69	
76.71	9.75	
78.67	9.06	
81.53	7.75	
85	6.62	
88.6	6.6	
91.45	6.54	沟
92.32	6.1	
93.24	5.2	水
94.39	4.41	
95.21	4.24	
96.45	4.24	
97.39	4.56	
98.7	5.2	水
99.97	5.76	沟
100.51	5.76	
101.46	5.2	
103.27	5.18	
106.91	5.18	
CS170(17+061)		
-66.77	5.3	
-65.47	5.3	
-62.34	5.33	
-60.54	5.33	沟
-59.4	5.05	
-58.66	4.57	
-57.99	4.32	
-57.34	4.02	
-56.72	4.02	
-55.95	4.27	
-55.22	4.69	
-54.37	4.77	
-53.56	5.17	沟
-51.11	5.52	
-49.22	5.74	
-46.41	6.19	
-45.79	7.58	
-43.03	7.78	
-40.35	7.87	
-37.29	8.99	
-34.87	9.61	
-32.32	9.67	
-30.21	9.67	
-28.72	9.58	
-25.38	8.55	
-22.17	7.82	
-18.25	6.43	
-15.88	5.86	
-10.67	5.23	
-3.99	4.77	
0	4.45	河口
1.39	3.86	
2.79	3.05	水
3.77	2.57	
4.95	2.39	
7.61	2.04	
7.74	1.91	
8.84	1.76	
9.02	1.33	
10.27	1.58	
10.39	0.73	
11.96	1.35	
11.97	0.43	
13.95	1.14	
14.04	0.35	
15.93	1.05	
16.13	0.37	
18.22	0.89	
18.29	0.34	
20.02	0.77	
20.28	0.34	
21.83	0.79	
22.02	0.31	
23.49	0.77	
23.72	0.39	
25.27	0.89	
25.57	0.45	
27.63	1.01	
27.88	0.41	
29.25	1.78	
30.23	0.45	
31.86	1.74	
32.09	1.27	
33.1	1.87	
33.15	2.01	
34.1	2.02	
34.18	2.42	
35.28	2.67	
36.33	3.05	水
36.86	3.49	
37.52	4.53	
38.32	4.85	河口
39.55	5.08	
41.27	5.47	
44.01	5.62	
47.58	5.72	
51.15	5.94	
52.86	6.16	
57.45	6.46	
61.14	7.21	
63.4	8.41	
65.74	9.55	
66.7	9.97	
68.89	10.05	
70.89	10.09	
73.66	10.09	
76.36	9.95	
79.73	8.65	
83.24	6.94	
87.22	5.87	
91.11	5.65	
92.43	5.65	沟
92.84	5.4	
93.25	5.4	
93.66	5.9	沟
94.06	5.97	
94.66	6.09	
95.04	6.09	加固
96.16	4.76	
97.21	4.76	
98.29	6.06	加固
98.71	6.06	
99.75	6	
101.09	5.97	
103.17	5.87	
106.09	5.79	
108.06	5.79	
CS171(17+148)		
-66.65	5.88	沟
-64.81	5.12	
-63.69	4.76	
-62.85	3.92	
-61.92	3.76	
-61.03	3.76	
-60.25	3.92	
-59.48	4.89	
-58.7	5.41	
-58.28	5.72	沟
-57.13	5.72	
-52.2	5.86	
-48.01	6.02	
-43.82	7.53	
-41.07	8.78	
-38.28	9.84	
-34.98	9.95	
-31.94	9.95	
-30.24	9.77	
-28.85	9.53	
-26.06	8.64	
-21.82	7	
-18.69	6.55	
-14.22	6.01	
-9.73	5.56	
-2.48	5.03	
0	4.96	河口
0.8	4.24	
2.41	3.66	
3.72	2.92	水
4.55	2.52	
6.03	2.32	
6.09	2.11	
7.21	2.04	
7.33	1.91	
8.43	1.76	
8.61	1.33	
9.85	1.58	
9.98	0.73	
11.55	1.35	
11.57	0.43	
13.59	1.14	
13.69	0.35	
15.6	1.05	
15.81	0.37	
17.96	0.89	
18.04	0.34	
19.81	0.77	
20.06	0.34	
21.66	0.79	
21.85	0.31	
23.36	0.77	
23.6	0.39	
25.17	0.89	
25.47	0.45	
27.55	1.01	
27.8	0.41	
29.19	1.78	
30.16	0.45	
31.78	1.74	
32.02	1.27	
33.56	1.67	
33.62	2.12	
35.21	2.37	
36.38	2.66	
37.04	2.92	水
37.94	3.53	
39.61	4.34	河口
43.74	4.56	
47.15	4.77	
50.48	5.03	
53.54	5.35	
55.57	5.55	
58.8	6.34	
61.28	7.33	
63.88	8.65	
66.98	9.76	
69.48	10.05	
72.88	10.05	
74.67	9.73	
77.03	8.79	
80.07	7.44	
81.89	6.3	
84.29	5.46	
86.97	5.4	
88.46	5.31	沟
88.72	4.99	
89.1	4.73	
89.22	4.67	
90.08	4.71	
90.14	4.81	
90.32	5.03	
90.63	5.38	
91.23	5.95	沟
92.11	6.05	
92.5	6.05	加固
93.88	4.79	
94.55	4.79	
95.78	6.07	加固
96.07	6.07	
97.23	5.92	
97.74	5.45	
99.09	5.45	
99.38	4.99	
99.66	4.99	
99.88	5.16	
100.14	5.16	
100.97	5.1	
105.38	5.1	
CS172(17+251)		
-76.24	5.21	
-74.91	5.21	
-72.83	5.24	
-69.35	5.27	
-67.17	5.52	
-65.57	5.72	
-64.7	5.95	
-64.27	5.95	沟
-63.67	5.21	
-62.92	4.87	
-62.21	4.62	
-61.2	4.21	
-60.27	4.02	
-59.1	4.02	
-57.81	4.11	
-56.61	4.22	
-55.81	5.03	
-55.13	5.5	
-54.5	6.01	沟
-53.41	6.14	
-52.78	6.14	
-51.99	5.71	
-50.83	5.71	
-49.17	6.02	
-45.87	7.18	
-43.12	8.67	
-41.19	9.74	
-40.21	9.82	
-38.08	9.82	
-36.89	9.96	
-36.09	9.98	
-34.33	9.98	
-30.87	9.75	
-27.47	8.87	
-24.94	7.87	
-21.63	6.82	
-18.83	6.36	
-16	6.07	
-11.01	6.82	
-7.23	5.3	
-3.78	4.69	
0	4.25	河口
1.24	3.76	
2.58	2.92	水
3.57	2.58	
4.45	2.32	
5.56	2.01	
5.64	1.14	
7.41	1.87	
7.52	0.92	
9.52	1.56	
9.58	0.43	
10.62	-0.14	
10.67	0.72	
12.26	0.39	
12.28	-0.36	
13.72	0.15	
13.89	-0.84	
15.14	0.1	
15.4	-0.94	
16.56	0.02	
16.75	-1.01	
18.55	-0.2	
18.82	-1.04	
20.52	-0.34	
20.65	-1.03	
21.57	-0.39	
21.7	-1.34	
22.61	-0.5	
22.82	-0.99	
23.77	-0.4	
24.04	-1.27	
24.99	-0.16	
25.29	-1.16	
26.33	0.08	
26.56	-0.76	
27.52	0.3	
27.76	-0.54	
28.75	0.73	
29.02	0.27	
30.29	0.99	
30.51	0.77	
30.98	1.1	
31.04	1.42	
32.16	1.65	
32.22	2.1	
33.33	2	
33.36	2.42	
34.45	2.49	
34.52	2.63	
35.3	2.92	水
36.99	3.83	
38.25	4.73	河口
42.06	4.83	
47.35	5.11	
49.59	5.47	
53.4	5.84	
56.78	6.71	
60.7	8.09	
62.59	8.9	
63.62	9.23	
65.44	9.84	
66.58	9.96	
68.46	9.96	
70.35	9.82	
72.12	8.93	
75.66	7.68	
78.33	7.37	
80.61	6.92	
84.03	6.31	
85.95	6	沟
86.67	5.64	
87.53	5.14	水
88.01	4.62	
88.81	4.55	
89.77	4.42	
90.55	4.42	
91.37	4.55	
92.47	4.72	
93.32	5.14	水
93.67	5.37	
94.13	6.06	沟
95.24	6.13	
95.65	6.13	加固
96.59	4.85	
97.8	4.85	
99.33	6.12	加固
CS173(17+339)		
-74.41	5.41	
-69.41	5.41	
-66.35	5.42	
-65.3	5.71	
-64.5	5.71	沟
-63.33	5.03	
-62.21	4.65	
-61.06	4.32	
-60.08	4.11	
-59.3	4.11	
-58.38	4.32	
-57.47	4.55	
-56.42	5	
-55.53	5.44	
-54.51	6.1	沟
-53.6	6.23	
-53.12	6.23	
-52.25	5.84	
-51.56	5.76	
-50.97	5.76	
-47.95	6.76	
-44.65	8.19	
-42.12	10.12	
-40.92	10.12	
-40.22	9.81	
-39.1	9.59	
-36.35	9.59	
-34.96	9.53	
-32.68	8.56	
-26.74	6.21	
-23.61	5.69	
-18.6	5.2	
-11.46	4.88	
-5.3	4.36	
0	4.1	河口
0.92	3.53	
2.2	2.92	水
3	2.69	
3.8	2.45	
4.63	2.2	
4.7	1.76	
5.87	1.85	
5.95	1.02	
7.01	1.56	
7.07	0.43	
8.12	-0.14	
8.18	0.72	
9.85	0.39	
9.89	-0.36	
11.44	0.15	
11.61	-0.84	
12.91	0.1	
13.16	-0.94	
14.12	0.02	
14.31	-1.01	
16.19	-0.2	
16.46	-1.04	
18.22	-0.34	
18.35	-1.03	
19.17	-0.39	
19.3	-1.34	
20.23	-0.5	
20.44	-0.99	
21.4	-0.4	
21.65	-1.27	
22.63	-0.16	
22.92	-1.16	
24.02	0.08	
24.24	-0.76	
25.19	0.3	
25.4	-0.54	
26.43	0.73	
26.7	0.27	
27.97	0.99	
28.21	0.77	
29.44	1.12	
29.49	1.42	
30.32	1.52	
30.38	1.87	
31.14	1.76	
31.2	2.12	
31.83	2.54	
32.69	2.58	
32.74	2.7	
34	2.92	水
35.21	3.28	
36.83	3.91	
38.43	4.73	河口
40.94	5.05	
43.51	5.17	
46.17	5.54	
51.51	6.05	
54.49	6.42	
58.17	6.97	
61.31	7.94	
64.35	9.08	
65.85	9.63	
67.02	9.93	
68.36	10.05	
69.82	10.06	
71.52	10.1	
73.07	10.1	
75.11	8.83	
76.49	8.09	
78.06	7.35	
79.91	6.82	
81.31	6.08	
82.92	5.88	
85.56	5.79	房
93.84	5.79	房
99.68	5.78	
107.83	5.78	
CS174(17+449)		
-70.55	5.29	
-65.38	5.29	
-62.95	5.3	
-61.89	5.4	
-61.29	5.62	
-60.61	5.62	沟
-59.97	5.2	
-59.18	4.99	
-58.51	4.54	
-57.89	3.98	
-56.96	3.77	
-56.15	3.77	
-55.28	3.95	
-54.37	4.97	
-53.42	5.63	
-52.39	6.17	沟
-49.14	6.29	
-46.26	6.53	
-41.57	8.31	
-38.22	9.48	
-35.3	9.71	
-32.3	9.71	
-29.06	9.24	
-26.23	8.26	
-21.73	6.72	
-15.99	5.11	
-12.62	4.68	
-5.78	4.53	
0	4.46	河口
1.34	3.8	
2.58	2.92	水
3.7	2.32	
4.94	1.97	
6.36	0.33	
7.65	-0.37	
7.69	-0.02	
9.05	-0.83	
9.16	-0.17	
10.52	-0.98	
10.55	-0.37	
11.73	-1.19	
11.76	-0.41	
13.36	-0.6	
13.45	-1.28	
16.19	-0.61	
16.35	-1.3	
19.41	-0.66	
19.5	-1.37	
22.44	-0.66	
22.73	-1.48	
25.46	-0.65	
25.63	-1.37	
27.81	-0.55	
27.92	-1.41	
30.4	-0.38	
30.71	-0.67	
32.71	0.18	
32.86	-0.47	
34.79	1.93	
36.37	2.47	
37.16	2.71	
38.04	2.92	水
39.33	3.54	
40.96	4.32	
42.52	5.05	河口
46.78	5.34	
50.15	5.56	
52.07	5.71	
53.84	5.83	
56.96	6.22	
58.91	6.58	
60.61	7.79	
63.07	7.95	
64.03	8.6	
65.11	8.87	
69.44	9.86	
71.06	9.98	
72.8	10.09	
74.85	10.09	
77.31	9.96	
80.43	8.95	
86.25	6.82	
89.02	6.61	
93.34	6.28	沟
94.04	5.39	
94.8	4.78	水
96.23	4.21	
97.21	4.21	
98.12	4.52	
99.67	4.78	水
100.68	5.81	沟
101.45	5.81	
104.44	5.78	
109.18	5.76	
113.58	5.74	
118.33	5.72	
121.21	5.72	
CS175(17+545)		
-72.31	5.24	
-67.76	5.24	
-65.6	5.3	
-63.76	5.27	
-63	5.74	
-62.56	5.74	沟
-62.12	5.29	
-61.7	4.96	
-60.9	4.4	
-60.29	3.8	
-59.55	3.66	
-58.71	3.23	
-58.02	3.23	
-57.38	3.66	
-56.3	3.93	
-55.81	4.41	
-54.84	4.9	
-53.42	5.95	沟
-50.1	6.11	
-48.1	6.23	
-45.17	7.21	
-41.77	8.57	
-39.3	9.58	
-36.81	9.7	
-34.36	9.7	
-32.12	9.65	
-28.28	7.91	
-22.91	6.53	
-20.31	6.12	
-16.74	5.61	
-10.34	5.08	
-3.14	4.4	
0	4.21	河口
0.98	3.59	
2.22	2.92	水
3.02	2.49	
4.03	2.2	
4.09	1.87	
5.01	1.78	
5.08	1.22	
6.14	1.02	
6.24	0.76	
8.31	0.67	
8.39	0.12	
9.14	-0.37	
9.18	-0.02	
10.53	-0.83	
10.64	-0.17	
12	-0.98	
12.02	-0.37	
13.19	-1.19	
13.23	-0.41	
14.82	-0.6	
14.92	-1.28	
16.55	-0.61	
16.72	-1.3	
18.22	-0.66	
18.32	-1.37	
19.73	-0.66	
20.02	-1.48	
21.81	-0.65	
21.99	-1.37	
24.04	-0.55	
24.16	-1.41	
25.33	-0.38	
25.65	-0.67	
27.65	0.18	
27.8	-0.47	
29.61	0.01	
29.71	0.54	
31.57	0.43	
31.62	1.11	
33.01	1.1	
33.08	1.65	
34.42	2.49	
34.65	2.53	
35.66	2.78	
35.67	2.69	
36.33	2.92	水
37.2	3.29	
38.5	4.11	
40.74	4.84	河口
43.84	5.12	
47.63	5.35	
50.6	5.48	
53.67	5.96	
56.72	6.52	
59.94	7.68	
62.92	8.58	
65.04	9.33	
68.02	10.32	
70.02	10.32	
71.76	10.29	
73.22	10.26	
75.09	9.96	
77.67	8.83	
80.4	7.61	
85.47	6.09	
87.79	5.87	
91.34	5.69	沟
92.17	5.14	
92.65	4.78	水
93.58	4.27	
94.6	4.02	
95.3	4.02	
96.12	4.32	
97.43	4.78	水
98.34	5.78	沟
99.19	5.78	
100.28	5.7	
103.71	5.67	
108.48	5.66	
116.85	5.65	
120.14	5.65	
CS176(17+636)		
-60.5	5.1	
-57.63	5.1	
-56.41	5.12	
-55.58	5.22	
-54.77	6.04	
-53.96	6.04	沟
-52.91	5.5	
-52.25	4.98	
-51.84	4.72	
-51.51	4.72	
-51.16	4.66	
-50.78	4.77	
-50.24	4.96	
-49.6	5.42	
-48.96	6.05	沟
-46.14	6.4	
-43.36	7.28	
-40.77	8.52	
-38.25	9.44	
-37.33	9.5	
-34.38	9.5	
-33.92	9.49	
-30.24	8.61	
-27.83	7.47	
-22.82	6.54	
-19.36	6.05	
-12.31	5.35	
-6.19	4.78	
-2.04	4.4	
0	4.22	河口
0.78	3.46	
1.51	2.92	水
2.44	2.76	
3.51	2.42	
3.63	2.23	
4.98	2	
5.08	1.82	
6.32	1.89	
6.38	1.71	
7.86	1.18	
7.91	1.78	
9.5	1.61	
9.5	0.83	
10.8	1.47	
10.97	0.66	
12.5	1.11	
12.52	0.64	
13.7	1.06	
13.81	0.61	
14.95	1.1	
15.22	0.62	
16.72	0.87	
16.99	0.58	
18.56	0.83	
18.74	0.65	
20.17	1.04	
20.53	0.62	
22.4	0.96	
22.58	0.6	
24.33	1.08	
24.56	0.6	
26.31	1.46	
26.68	0.81	
28.55	1.74	
28.82	0.88	
30.34	1.49	
30.43	1.94	
31.67	2	
31.72	2.23	
32.96	2.39	
34.58	2.59	
36.07	2.73	
37.11	2.92	水
37.77	3.2	
38.55	3.88	
40.18	5.07	河口
42.02	5.13	
43.58	5.48	
46.57	5.76	
50.9	6.12	
54.09	6.36	
57.88	7.01	
60.88	8.26	
63.99	9.26	
66.33	9.5	
68.76	10.09	
69.83	10.2	
71.44	10.2	
72.69	10.12	
75.7	9.87	
78.75	8.82	
82.43	7.2	
84.68	6.8	
88.8	6.31	沟
89.71	5.88	
90.5	4.78	水
91.43	4.2	
92.3	4	
93.08	4	
93.79	4.2	
94.71	4.78	水
96.02	5.88	沟
96.41	5.88	
97.51	5.62	
98.88	5.6	
99.92	5.6	
101.42	5.67	
104.51	5.68	
107.25	5.78	
110.3	5.82	
112.73	5.92	
117.84	6	房
129.87	6	房
CS177(17+749)		
-69.65	5.27	
-64.47	5.27	
-61.44	5.28	
-59.96	5.32	
-59.7	5.32	沟
-59.3	4.82	
-58.79	4.82	
-58.27	5.54	沟
-56.43	5.54	沟
-55.58	4.92	
-54.87	4.28	
-53.97	3.81	
-53.34	3.81	
-52.69	4.28	
-51.85	4.99	
-50.65	5.83	沟
-48.22	6.04	
-45.88	6.09	
-44.14	6.19	
-41.24	6.7	
-38.69	7.72	
-35.45	8.66	
-34.1	9.59	
-32.8	9.76	水泥路
-29.7	9.76	水泥路
-28.58	9.76	
-24.73	8.58	
-21.52	7.06	
-17.33	6.03	
-14.57	5.59	
-11.98	5.4	
-10.06	5.35	
-8.41	5.12	
-5.38	4.88	
-2.32	4.48	
0	4.36	河口
1.43	3.7	
2.53	2.92	水
3.72	2.49	
5.27	2.12	
5.32	2.01	
6.67	1.92	
6.77	1.82	
8.33	1.89	
8.4	1.71	
9.88	1.18	
9.93	1.78	
11.51	1.61	
11.52	0.83	
12.82	1.47	
12.98	0.66	
14.5	1.11	
14.52	0.64	
15.7	1.06	
15.81	0.61	
16.96	1.1	
17.22	0.62	
18.72	0.87	
18.99	0.58	
20.56	0.83	
20.73	0.65	
22.17	1.04	
22.53	0.62	
24.39	0.96	
24.57	0.6	
26.32	1.08	
26.55	0.6	
28.29	1.46	
28.66	0.81	
30.52	1.74	
30.79	0.88	
32.26	1.94	
32.74	1.49	
34.15	1.78	
34.23	2.01	
35.54	2.11	
35.6	2.32	
36.94	2.51	
38.13	2.74	
39.06	2.92	水
40.03	3.64	
40.97	4.39	河口
44.65	4.76	
46.75	4.83	
49.49	5.21	
54.05	6.01	
61.22	6.65	
65.67	7.68	
70.01	9.04	
72.05	9.53	
73.91	10.07	
74.44	10.02	
76.15	10.07	
78.32	10.05	
79.81	9.93	
83.37	8.71	
86.15	7.57	
88.54	6.61	
91.55	6.42	
94.71	6.24	沟
95.29	5.69	
96.19	4.78	水
98.76	4.14	
99.85	3.92	
100.97	3.78	
102.03	3.78	
103.1	4.01	
104.15	4.23	
105.05	4.78	水
106.03	5.65	沟
107.89	5.74	
110.48	5.75	
114.48	5.75	
119.85	5.74	
126.95	5.74	
CS178(17+855)		
-63.33	5.62	沟
-62.67	4.82	
-61.85	4.11	
-61.1	3.87	
-60.44	3.52	
-59.77	3.27	
-59.07	3.27	
-58.43	3.52	
-57.76	4.02	
-56.72	4.57	
-55.67	5.52	沟
-52.52	5.54	
-49.2	5.57	
-46.8	6.09	
-44.7	7.22	
-42.91	8.48	
-40.75	9.46	
-39.16	9.48	
-34.83	9.48	
-34.09	9.34	
-30.77	7.64	
-27.03	6.16	
-24.64	4.63	
-21.87	4.35	
-13.72	4.26	
-9.03	4.07	
-3.35	3.99	
0	3.88	河口
0.83	3.44	
1.65	2.91	水
3.34	2.68	
4.61	2.54	
4.67	2.44	
5.88	1.7	
5.94	1.83	
7.34	1.56	
7.38	1.3	
8.87	1.31	
9	0.7	
10.34	1.06	
10.39	0.6	
12.14	0.82	
12.17	0.58	
14.38	0.73	
16.18	0.62	
17.8	0.62	
19.62	0.76	
21.15	0.9	
21.39	0.74	
22.9	1.18	
23.12	0.76	
24.79	1.5	
25.06	0.86	
26.42	1.71	
26.62	0.97	
28.27	1.98	
28.44	1.38	
31.09	2	
31.18	2.21	
32.84	2.19	
32.9	2.39	
34.38	2.37	
34.44	2.57	
35.79	2.91	水
36.43	3.53	
37.57	4.44	河口
39.74	4.78	
44.69	5.16	
49.98	5.46	
56.43	5.78	
59.84	5.91	
63.69	6.14	
67.43	6.52	
69.92	6.78	
71.92	7.61	
75.87	8.82	
77.91	9.44	
79.1	9.87	
80.75	9.97	
82.98	10.01	
84.21	10.01	
87.53	9.77	
90.75	8.4	
94.32	7.02	
97.63	6.47	
100.66	5.74	
104.47	5.67	
